Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
216;21100902145;"Austral journal of veterinary sciences";journal;"07198000, 07198132";;-;22;26;83;640;16;82;0,08;24,62;Chile;Latin America;"Universidad Austral de Chile";"2017-2020";"Veterinary (miscellaneous)"
217;145734;"Boletim de Ciencias Geodesicas";journal;"14134853";;-;11;13;0;189;0;0;0,00;14,54;Brazil;Latin America;"Universidade Federal do Parana";"2005-2020";"Earth and Planetary Sciences (miscellaneous)"
218;4700152300;"Brazilian Journal of Otorhinolaryngology";journal;"18088694, 18088686";;-;33;4;0;0;0;0;0,00;0,00;Brazil;Latin America;"Elsevier Editora Ltda";"2005-2020";"Otorhinolaryngology"
219;600147001;"Gerokomos";journal;"1134928X";;-;11;27;0;475;0;0;0,00;17,59;Spain;Western Europe;"Spanish Publishers Associates";"2005-2020";"Geriatrics and Gerontology"
220;145494;"Jornal Vascular Brasileiro";journal;"16775449, 16777301";;-;15;75;0;1566;0;0;0,00;20,88;Brazil;Latin America;"Sociedade Brasileira de Angiologia e Cirurgia Vascular";"2005-2020";"Cardiology and Cardiovascular Medicine"
221;21100227020;"Latin American Journal of Sedimentology and Basin Analysis";journal;"18514979, 16697316";;-;16;10;0;529;0;0;0,00;52,90;Argentina;Latin America;"Asociacion Argentina de Sedimentologia";"2005-2020";"Geology; Paleontology; Stratigraphy"
222;21100893272;"Lecturas de Economia";journal;"23230622, 01202596";;-;6;14;0;499;0;0;0,00;35,64;Colombia;Latin America;"Universidad De Antioquia";"2005-2020";"Business, Management and Accounting (miscellaneous); Economics and Econometrics; Finance; Social Sciences (miscellaneous); Sociology and Political Science; Statistics, Probability and Uncertainty"
223;100147322;"Materials Research";journal;"15161439";;-;49;88;0;1505;0;0;0,00;17,10;Brazil;Latin America;"Universidade Federal de Sao Carlos";"2005-2020";"Condensed Matter Physics; Materials Science (miscellaneous); Mechanical Engineering; Mechanics of Materials"
224;17700155703;"Revista 180";journal;"07182309";;-;4;26;0;14;0;0;0,00;0,54;Chile;Latin America;"Universidad Diego Portales";"2005-2019";"Architecture; Visual Arts and Performing Arts"
225;4500151538;"Revista Brasileira de Parasitologia Veterinaria";journal;"0103846X";;-;31;30;0;0;0;0;0,00;0,00;Brazil;Latin America;"BRAZILIAN COLL VETERINARY PARASITOLOGY";"2005-2020";"Parasitology; Veterinary (miscellaneous)"
226;21100200413;"Revista de Investigaciones Veterinarias del Peru";journal;"16099117, 16823419";;-;11;27;93;493;7;93;0,09;18,26;Peru;Latin America;"Facultad de Medicina Veterinaria, Universidad Nacional Mayor de San Marcos";"1999-2020";"Veterinary (miscellaneous)"
227;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";;-;8;14;31;417;3;31;0,10;29,79;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2019";"Library and Information Sciences"
228;21100200424;"Rodriguesia";journal;"03706583, 21757860";;-;32;66;28;655;3;28;0,09;9,92;Brazil;Latin America;"Rio de Janeiro Botanical Garden";"1980-1981, 1984-1985, 1989, 1999-2020";"Horticulture; Plant Science"
229;4100151617;"Salud (i) Ciencia";journal;"16678990, 16678982";;-;4;14;0;8;0;0;0,00;0,57;Argentina;Latin America;"Sociedad Iberoamericana de Informacion Cientifica";"2005-2020";"Medicine (miscellaneous)"
230;15900154750;"South African Journal of Economic and Management Sciences";journal;"22223436, 10158812";;-;17;41;129;1253;14;120;0,12;30,56;South Africa;Africa;"AOSIS (Pty) Ltd";"1999, 2001, 2006-2020";"Business, Management and Accounting (miscellaneous); Economics, Econometrics and Finance (miscellaneous)"
231;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";;-;25;1;1;33;1;1;1,00;33,00;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Food Science; Horticulture"
